PrdAcctId,CityCd,CusType,MaritalStatus,SexCode,MemberType,KYCYN,Years since opening the account,years for cust,Age,ActTotBalFcy,churn?
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,40.0,367.9,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,40.0,367.1,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,40.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,40.0,367.5,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,15.0,40.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,N,15.0,15.0,40.0,386.91,0
SB,MUM,10.0,2.0,F ,0.0,Y,15.0,15.0,87.0,1409.0,0
SB,NMM,10.0,2.0,M ,0.0,Y,15.0,15.0,60.0,7377.53,0
SB,MUM,1.0,2.0,F ,0.0,Y,15.0,15.0,40.0,0.0,0
SB,MUM,10.0,2.0,F ,0.0,Y,15.0,15.0,69.0,16983.99,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,15.0,47.0,74895.17,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,60.0,1532.61,0
SB,MUM,1.0,2.0,F ,0.0,Y,15.0,15.0,48.0,6308.91,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,15.0,40.0,1509.82,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,40.0,2703.75,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,15.0,40.0,363.75,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,62.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,15.0,45.0,0.0,1
SB,MUM,10.0,2.0,M ,0.0,Y,15.0,15.0,65.0,0.0,0
SB,MUM,1.0,2.0,F ,0.0,N,15.0,15.0,38.0,0.0,0
SB,NMM,1.0,2.0,F ,0.0,Y,15.0,15.0,40.0,3181.0,0
SB,NBO,10.0,2.0,M ,1.0,Y,15.0,15.0,77.0,33116.99,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,15.0,40.0,0.0,0
SB,NBO,1.0,2.0,M ,0.0,Y,15.0,15.0,50.0,737.04,0
SB,MUM,10.0,2.0,M ,1.0,Y,15.0,15.0,83.0,1119.64,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,40.0,5094.25,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,40.0,2694.75,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,40.0,5284.75,0
SB,MUM,1.0,2.0,F ,0.0,Y,15.0,15.0,34.0,1425.05,0
SB,MUM,1.0,2.0,M ,0.0,N,15.0,15.0,40.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,40.0,317.43,0
SB,NBO,1.0,2.0,M ,1.0,Y,15.0,15.0,31.0,4042.99,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,47.0,0.06,0
CA,MUM,11.0,1.0,M ,0.0,Y,15.0,11.0,39.0,0.0,0
CA,MUM,11.0,1.0,M ,0.0,Y,10.0,11.0,46.0,0.0,0
OD,MUM,11.0,1.0,M ,0.0,Y,15.0,11.0,42.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,15.0,39.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,40.0,2682.5,0
SB,NMM,10.0,2.0,M ,1.0,Y,15.0,15.0,43.0,7183.9,0
SB,MUM,1.0,2.0,M ,0.0,N,15.0,15.0,52.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,15.0,49.0,1487.07,0
SB,NMM,1.0,2.0,F ,1.0,Y,15.0,15.0,59.0,104.28,0
SB,NMM,1.0,2.0,M ,1.0,Y,15.0,15.0,41.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,N,15.0,15.0,91.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,15.0,37.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,15.0,47.0,4083.5,0
SB,NMM,1.0,2.0,F ,1.0,Y,15.0,15.0,46.0,2520.19,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,15.0,45.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,40.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,40.0,8827.25,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,40.0,1601.17,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,40.0,3635.25,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,15.0,40.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,44.0,2656.85,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,40.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,15.0,58.0,3544.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,15.0,40.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,40.0,8342.35,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,40.0,367.25,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,40.0,2656.85,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,15.0,61.0,0.0,0
SB,NBO,1.0,2.0,F ,0.0,Y,15.0,15.0,49.0,176276.66,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,15.0,52.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,60.0,9002.18,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,52.0,0.0,0
SB,NBO,1.0,2.0,M ,1.0,Y,15.0,15.0,34.0,1162.02,0
SB,NBO,1.0,2.0,M ,1.0,Y,15.0,15.0,67.0,479.5,0
SB,MUM,1.0,2.0,M ,0.0,N,15.0,15.0,60.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,15.0,46.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,N,15.0,15.0,40.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,15.0,66.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,40.0,0.0,0
SB,NMM,1.0,2.0,M ,0.0,Y,13.0,15.0,47.0,7406.1,0
SB,NMM,1.0,2.0,M ,0.0,Y,13.0,15.0,47.0,57209.83,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,40.0,3556.5,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,40.0,5746.28,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,15.0,40.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,N,15.0,15.0,40.0,0.0,0
SB,MUM,10.0,2.0,M ,0.0,Y,15.0,15.0,65.0,4203.32,0
OD,MUM,10.0,2.0,M ,0.0,Y,3.0,15.0,65.0,-425431.76,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,40.0,3476.5,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,15.0,40.0,1718.74,0
SB,NMM,1.0,2.0,M ,1.0,Y,15.0,15.0,57.0,72070.18,0
SB,NBO,1.0,2.0,F ,0.0,Y,15.0,15.0,40.0,20437.44,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,15.0,37.0,1165.86,0
SB,MUM,1.0,2.0,F ,0.0,N,15.0,15.0,46.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,15.0,43.0,0.0,0
SB,MUM,1.0,2.0,F ,0.0,Y,15.0,15.0,39.0,755.49,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,40.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,40.0,2656.85,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,40.0,5194.85,0
SB,MUM,1.0,2.0,F ,0.0,Y,15.0,15.0,47.0,1223.87,0
SB,MUM,1.0,1.0,M ,1.0,Y,15.0,15.0,60.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,15.0,52.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,15.0,40.0,0.0,0
SB,NMM,1.0,2.0,M ,0.0,Y,15.0,15.0,42.0,1353.09,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,15.0,64.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,15.0,33.0,1268.33,0
SB,MUM,1.0,1.0,F ,2.0,Y,15.0,15.0,40.0,6870.95,0
SB,MUM,1.0,2.0,M ,0.0,N,15.0,15.0,50.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,40.0,363.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,40.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,40.0,367.5,0
SB,MUM,1.0,2.0,M ,1.0,N,15.0,15.0,40.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,40.0,367.5,0
SB,MUM,1.0,2.0,M ,1.0,N,15.0,15.0,40.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,40.0,367.5,0
SB,MUM,1.0,2.0,M ,0.0,N,15.0,15.0,69.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,40.0,367.5,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,40.0,367.5,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,40.0,378.0,0
SB,MUM,1.0,1.0,M ,0.0,Y,15.0,15.0,35.0,206.01,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,15.0,47.0,988.06,0
SB,MUM,1.0,2.0,F ,1.0,Y,15.0,15.0,52.0,3502.5,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,15.0,54.0,0.0,0
SB,MUM,1.0,1.0,M ,0.0,Y,15.0,15.0,28.0,2163.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,15.0,46.0,105979.43,0
SB,MUM,1.0,2.0,F ,0.0,N,15.0,15.0,39.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,75.0,0.0,0
SB,MUM,1.0,2.0,F ,0.0,N,15.0,15.0,40.0,0.0,0
SB,MUM,1.0,2.0,F ,1.0,Y,15.0,15.0,62.0,384.98,0
SB,MUM,1.0,2.0,F ,0.0,Y,15.0,15.0,40.0,0.0,0
SB,MUM,1.0,2.0,F ,0.0,Y,15.0,15.0,40.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,N,15.0,15.0,40.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,40.0,367.5,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,40.0,352.18,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,15.0,64.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,N,15.0,13.0,40.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,13.0,40.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,N,15.0,13.0,40.0,0.0,0
SB,MUM,1.0,1.0,M ,0.0,Y,15.0,11.0,80.0,5403.69,0
OD,MUM,1.0,1.0,M ,0.0,Y,12.0,11.0,80.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,13.0,25.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,N,15.0,13.0,40.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,13.0,40.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,12.0,41.0,15603.41,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,13.0,40.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,N,15.0,13.0,40.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,13.0,40.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,20.0,40.0,367.25,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,16.0,40.0,3031.77,0
SB,MUM,1.0,2.0,M ,1.0,N,15.0,13.0,40.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,13.0,40.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,N,15.0,13.0,40.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,13.0,40.0,0.0,0
SB,MUM,10.0,2.0,M ,0.0,Y,15.0,16.0,76.0,1260642.35,0
SB,MUM,1.0,2.0,F ,0.0,Y,15.0,13.0,48.0,0.0,0
SB,MUM,1.0,2.0,F ,1.0,Y,15.0,20.0,40.0,2586.1,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,18.0,40.0,3820.6,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,18.0,40.0,5053.1,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,16.0,40.0,5318.3,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,16.0,40.0,666.6,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,16.0,40.0,4025.55,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,16.0,40.0,2060.6,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,16.0,40.0,3042.5,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,16.0,40.0,4987.6,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,16.0,40.0,0.0,1
SB,MUM,1.0,2.0,M ,0.0,N,15.0,13.0,40.0,0.0,0
SB,MUM,1.0,2.0,F ,0.0,Y,15.0,13.0,40.0,0.0,0
SB,MUM,1.0,2.0,F ,0.0,N,15.0,13.0,40.0,0.0,0
SB,MUM,1.0,2.0,F ,0.0,Y,15.0,10.0,36.0,0.0,0
SB,MUM,1.0,2.0,F ,0.0,Y,15.0,18.0,40.0,35514.77,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,16.0,40.0,6677.14,0
SB,MUM,1.0,2.0,F ,0.0,N,15.0,15.0,40.0,0.0,0
SB,MUM,10.0,2.0,F ,1.0,Y,15.0,15.0,65.0,38851.91,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,15.0,51.0,14802.68,0
SB,MUM,1.0,2.0,F ,0.0,Y,15.0,15.0,53.0,2057.62,0
SB,MUM,1.0,2.0,F ,0.0,Y,15.0,20.0,40.0,11447.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,13.0,46.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,40.0,2586.1,0
SB,MUM,1.0,1.0,M ,1.0,Y,15.0,15.0,45.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,N,15.0,15.0,66.0,0.0,0
OD,MUM,1.0,2.0,F ,0.0,Y,15.0,15.0,54.0,0.0,0
SB,MUM,1.0,2.0,F ,0.0,Y,15.0,15.0,62.0,0.14,0
SB,MUM,1.0,1.0,F ,0.0,Y,15.0,15.0,37.0,37.49,0
SB,MUM,1.0,2.0,M ,0.0,N,15.0,15.0,66.0,0.0,0
SB,NBO,10.0,2.0,F ,2.0,Y,15.0,15.0,61.0,5387.11,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,15.0,32.0,1601.94,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,15.0,61.0,0.0,0
SB,NBO,1.0,2.0,M ,2.0,Y,15.0,15.0,45.0,3498.88,0
SB,NBO,1.0,2.0,M ,2.0,Y,13.0,15.0,45.0,628.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,44.0,5161.22,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,15.0,40.0,4800.21,0
SB,NBO,1.0,2.0,M ,0.0,Y,15.0,15.0,55.0,21409.26,0
SB,MUM,1.0,2.0,M ,2.0,Y,15.0,15.0,57.0,0.04,0
SB,MUM,1.0,2.0,M ,2.0,N,15.0,15.0,49.0,0.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,15.0,15.0,49.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,N,15.0,15.0,71.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,15.0,42.0,0.0,1
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,15.0,53.0,0.0,1
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,15.0,48.0,1898.82,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,72.0,4398.85,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,15.0,47.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,N,15.0,15.0,40.0,1803.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,15.0,53.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,N,15.0,15.0,72.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,15.0,46.0,0.0,0
SB,MUM,1.0,2.0,F ,0.0,Y,15.0,15.0,66.0,0.0,1
SB,NBO,1.0,2.0,F ,1.0,Y,15.0,15.0,46.0,6332.18,0
SB,NBO,1.0,2.0,M ,0.0,Y,15.0,15.0,39.0,163838.75,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,15.0,37.0,0.0,1
SB,MUM,1.0,2.0,M ,2.0,Y,15.0,15.0,40.0,356.0,0
SB,MUM,1.0,1.0,M ,1.0,Y,15.0,15.0,40.0,0.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,15.0,15.0,40.0,356.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,40.0,5135.25,0
SB,MUM,1.0,2.0,F ,2.0,N,15.0,15.0,40.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,40.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,15.0,40.0,365.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,15.0,15.0,40.0,711.41,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,40.0,5539.75,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,15.0,39.0,0.0,0
SB,MUM,1.0,2.0,M ,2.0,N,15.0,15.0,51.0,0.0,0
SB,MUM,1.0,1.0,F ,0.0,Y,15.0,15.0,35.0,0.0,0
OD,MUM,1.0,1.0,M ,1.0,Y,12.0,15.0,70.0,0.0,0
OD,MUM,1.0,1.0,M ,1.0,Y,6.0,15.0,70.0,0.0,0
CA,MUM,1.0,1.0,M ,1.0,Y,15.0,15.0,70.0,0.0,0
CA,MUM,1.0,1.0,M ,1.0,Y,12.0,15.0,70.0,0.0,0
CA,MUM,1.0,1.0,M ,1.0,Y,10.0,15.0,70.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,15.0,41.0,0.0,0
CA,MUM,1.0,2.0,M ,0.0,N,15.0,15.0,44.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,68.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,12.0,15.0,68.0,0.0,1
SB,MUM,1.0,2.0,M ,2.0,Y,15.0,15.0,54.0,0.0,0
SB,MUM,1.0,2.0,M ,2.0,N,15.0,15.0,49.0,0.0,0
CA,MUM,1.0,2.0,M ,0.0,Y,15.0,15.0,47.0,2523.54,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,60.0,0.28,0
CA,MUM,1.0,1.0,M ,0.0,Y,15.0,15.0,33.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,N,15.0,15.0,52.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,49.0,356.0,0
SB,MUM,1.0,1.0,M ,1.0,Y,15.0,15.0,40.0,709.15,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,40.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,N,15.0,15.0,40.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,15.0,37.0,0.0,0
SB,MUM,1.0,2.0,F ,0.0,N,15.0,15.0,54.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,54.0,0.0,0
SB,MUM,1.0,1.0,M ,0.0,Y,15.0,15.0,39.0,0.61,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,15.0,50.0,0.0,0
SB,MUM,1.0,2.0,M ,2.0,N,15.0,15.0,48.0,0.0,0
SB,MUM,1.0,1.0,M ,1.0,Y,15.0,15.0,52.0,0.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,15.0,15.0,49.0,365.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,15.0,15.0,49.0,365.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,15.0,15.0,43.0,0.03,0
SB,MUM,1.0,1.0,M ,1.0,Y,15.0,15.0,47.0,2708.0,0
SB,MUM,1.0,2.0,M ,0.0,N,15.0,15.0,46.0,2910.04,0
SB,MUM,1.0,2.0,F ,1.0,Y,15.0,15.0,53.0,9148.35,0
SB,MUM,1.0,2.0,M ,2.0,N,15.0,15.0,53.0,0.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,15.0,15.0,69.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,N,15.0,15.0,51.0,0.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,15.0,15.0,41.0,0.0,0
SB,MUM,1.0,2.0,M ,2.0,N,15.0,15.0,47.0,0.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,15.0,15.0,55.0,0.0,0
SB,MUM,1.0,2.0,M ,2.0,N,15.0,15.0,41.0,0.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,15.0,15.0,40.0,0.0,0
SB,MUM,1.0,2.0,M ,2.0,N,15.0,15.0,48.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,15.0,55.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,N,15.0,15.0,48.0,0.0,0
SB,NBO,1.0,2.0,M ,0.0,Y,15.0,15.0,57.0,1895.81,0
SB,MUM,1.0,2.0,M ,1.0,Y,14.0,15.0,40.0,0.0,1
SB,MUM,1.0,2.0,M ,2.0,Y,15.0,15.0,45.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,N,15.0,15.0,42.0,0.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,15.0,15.0,50.0,0.0,0
SB,MUM,1.0,2.0,M ,2.0,N,15.0,15.0,45.0,0.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,15.0,15.0,49.0,0.0,0
SB,MUM,1.0,1.0,M ,2.0,Y,15.0,15.0,47.0,3803.25,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,15.0,57.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,N,15.0,15.0,41.0,1570.8,0
SB,MUM,1.0,2.0,M ,2.0,Y,15.0,15.0,42.0,3562.47,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,15.0,47.0,1055.27,0
SB,MUM,10.0,2.0,M ,0.0,Y,15.0,15.0,83.0,77798.77,0
SB,MUM,1.0,2.0,F ,1.0,Y,15.0,15.0,45.0,0.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,15.0,15.0,40.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,40.0,1019.35,0
SB,MUM,1.0,1.0,M ,2.0,Y,15.0,15.0,40.0,0.0,1
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,30.0,789.36,0
SB,MUM,1.0,2.0,M ,2.0,Y,15.0,15.0,52.0,0.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,15.0,15.0,37.0,0.0,1
SB,MUM,1.0,2.0,F ,1.0,Y,15.0,15.0,42.0,72.45,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,49.0,10031.85,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,50.0,4434.45,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,50.0,4890.35,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,15.0,47.0,1629.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,13.0,15.0,51.0,0.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,15.0,15.0,48.0,0.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,15.0,15.0,40.0,0.0,1
SB,MUM,1.0,2.0,M ,2.0,Y,15.0,15.0,50.0,0.0,0
SB,MUM,10.0,2.0,M ,1.0,Y,15.0,15.0,75.0,0.0,0
SB,MUM,1.0,1.0,M ,1.0,Y,15.0,15.0,51.0,981.0,0
SB,MUM,1.0,2.0,M ,2.0,N,15.0,15.0,60.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,60.0,0.0,0
SB,MUM,1.0,2.0,M ,2.0,N,15.0,15.0,49.0,0.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,15.0,15.0,48.0,59.0,0
SB,MUM,1.0,2.0,M ,2.0,N,15.0,15.0,49.0,0.0,0
SB,MUM,1.0,1.0,M ,0.0,Y,15.0,15.0,36.0,0.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,15.0,15.0,57.0,365.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,49.0,367.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,15.0,15.0,43.0,365.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,15.0,15.0,40.0,0.0,0
SB,MUM,1.0,2.0,M ,2.0,N,15.0,15.0,40.0,0.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,15.0,15.0,40.0,1.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,15.0,65.0,7725.82,0
SB,MUM,1.0,2.0,M ,0.0,Y,15.0,15.0,46.0,1562.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,15.0,15.0,32.0,0.0,1
SB,MUM,1.0,2.0,M ,2.0,Y,15.0,15.0,41.0,0.0,0
SB,MUM,1.0,2.0,M ,2.0,N,15.0,15.0,46.0,0.0,0
SB,NMM,1.0,2.0,M ,0.0,Y,15.0,15.0,41.0,0.0,0
SB,MUM,1.0,2.0,F ,0.0,Y,15.0,15.0,43.0,0.01,0
SB,MUM,1.0,2.0,M ,2.0,Y,15.0,15.0,43.0,0.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,15.0,15.0,50.0,0.0,1
SB,MUM,1.0,2.0,M ,2.0,Y,15.0,15.0,51.0,0.0,0
SB,MUM,1.0,2.0,M ,2.0,N,15.0,15.0,32.0,0.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,15.0,15.0,47.0,0.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,15.0,15.0,34.0,0.0,1
SB,MUM,1.0,2.0,M ,1.0,Y,15.0,15.0,44.0,438.5,0
SB,MUM,1.0,2.0,F ,2.0,Y,15.0,15.0,52.0,368.0,0
CC,MUM,1.0,2.0,M ,0.0,Y,2.0,11.0,36.0,-4599741.75,0
OD,MUM,1.0,2.0,M ,0.0,Y,13.0,11.0,51.0,0.0,0
CA,MUM,1.0,2.0,M ,0.0,Y,15.0,11.0,39.0,7188.8,0
SB,MUM,1.0,2.0,M ,2.0,N,15.0,15.0,35.0,0.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,15.0,15.0,45.0,0.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,15.0,15.0,48.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,15.0,15.0,34.0,0.0,0
SB,MUM,1.0,2.0,M ,2.0,N,15.0,15.0,51.0,0.0,0
